,Date,Strike Price,IV
0,2022-08-19 00:00:00.000,70,0.0242073646146643
1,2022-08-19 00:00:00.000,75,0.02066772732493289
2,2022-08-19 00:00:00.000,80,0.02442532412743296
3,2022-08-19 00:00:00.000,85,0.024575250035059955
4,2022-08-19 00:00:00.000,90,0.024661551923063726
5,2022-08-19 00:00:00.000,95,0.024451151699755255
6,2022-08-19 00:00:00.000,100,0.0244051660222058
7,2022-08-19 00:00:00.000,105,0.023986255397953907
8,2022-08-19 00:00:00.000,110,0.02370152216162029
9,2022-08-19 00:00:00.000,115,0.023376472714832355
10,2022-08-19 00:00:00.000,120,0.022964491439252294
11,2022-08-19 00:00:00.000,125,0.022651410867442986
12,2022-08-19 00:00:00.000,130,0.022245728999746417
13,2022-08-19 00:00:00.000,135,0.021761934474294607
14,2022-08-19 00:00:00.000,140,0.021469012007712455
15,2022-08-19 00:00:00.000,145,0.021137033212252684
16,2022-08-19 00:00:00.000,150,0.020740170515592994
17,2022-08-19 00:00:00.000,155,0.02033637847026147
18,2022-08-19 00:00:00.000,160,0.020045975766832713
19,2022-08-19 00:00:00.000,165,0.019728485609504964
20,2022-08-19 00:00:00.000,170,0.01945446136657327
21,2022-08-19 00:00:00.000,175,0.0191483101434358
22,2022-08-19 00:00:00.000,180,0.018856647558430348
23,2022-08-19 00:00:00.000,185,0.01859900177599572
24,2022-08-19 00:00:00.000,190,0.018309229013355313
25,2022-08-19 00:00:00.000,195,0.018077410803242988
26,2022-08-19 00:00:00.000,200,0.01790921661275388
27,2022-08-19 00:00:00.000,205,0.01769503674471532
28,2022-08-19 00:00:00.000,210,0.01755833959364365
29,2022-08-19 00:00:00.000,220,0.01727045665336829
30,2022-08-19 00:00:00.000,230,0.01707958459449863
31,2022-08-19 00:00:00.000,240,0.016878633483015392
32,2022-08-19 00:00:00.000,250,0.016816899285757216
33,2022-08-19 00:00:00.000,260,0.016798001062106757
34,2022-08-19 00:00:00.000,270,0.016777213016091246
35,2022-08-19 00:00:00.000,280,0.016832647805465936
36,2022-08-19 00:00:00.000,290,0.016934068272390076
37,2022-08-19 00:00:00.000,300,0.017080214535286978
38,2022-08-23 00:00:00.000,70,0.020471185798968096
39,2022-08-23 00:00:00.000,75,0.02260101560437509
40,2022-08-23 00:00:00.000,80,0.023626559207806794
41,2022-08-23 00:00:00.000,85,0.023998224272932533
42,2022-08-23 00:00:00.000,90,0.02444044270635333
43,2022-08-23 00:00:00.000,95,0.024624385416551157
44,2022-08-23 00:00:00.000,100,0.024318864134202024
45,2022-08-23 00:00:00.000,105,0.024128622016120715
46,2022-08-23 00:00:00.000,110,0.023752547365476537
47,2022-08-23 00:00:00.000,115,0.023242925267702427
48,2022-08-23 00:00:00.000,120,0.022997878301034783
49,2022-08-23 00:00:00.000,125,0.02263818211088766
50,2022-08-23 00:00:00.000,130,0.022223051131365863
51,2022-08-23 00:00:00.000,135,0.021893592099059486
52,2022-08-23 00:00:00.000,140,0.021496099461611448
53,2022-08-23 00:00:00.000,145,0.021184278771378833
54,2022-08-23 00:00:00.000,150,0.020852929916707414
55,2022-08-23 00:00:00.000,155,0.02055244816066508
56,2022-08-23 00:00:00.000,160,0.020174483687655856
57,2022-08-23 00:00:00.000,165,0.01991620796443288
58,2022-08-23 00:00:00.000,170,0.019623915438639075
59,2022-08-23 00:00:00.000,175,0.019320913919443346
60,2022-08-23 00:00:00.000,180,0.019031141156802937
61,2022-08-23 00:00:00.000,185,0.018798693005902263
62,2022-08-23 00:00:00.000,190,0.018557425683964707
63,2022-08-23 00:00:00.000,195,0.01837978238165037
64,2022-08-23 00:00:00.000,200,0.01815489352020988
65,2022-08-23 00:00:00.000,205,0.01798354962577903
66,2022-08-23 00:00:00.000,210,0.0178266943694802
67,2022-08-23 00:00:00.000,220,0.01754385095551163
